iter	RMSE
129	0.006817967516
130	0.006813327569
131	0.00680495665
132	0.006797747053
133	0.006788850413
134	0.00677672896
135	0.006769805234
136	0.006763458874
137	0.006756155893
138	0.006752523531
139	0.006746878579
140	0.006740931778
141	0.006734247968
142	0.006728031731
143	0.006724000094
144	0.006714593303
145	0.006707735914
146	0.006704079642
147	0.00669668944
148	0.006688533392
149	0.006682557929
150	0.006679008231
151	0.006670941403
152	0.00666675005
153	0.006662390434
154	0.006656149818
155	0.00664473299
156	0.006642315991
157	0.006634544019
158	0.006626115795
159	0.006621053375
160	0.00661543516
161	0.006607632764
162	0.006601836435
163	0.006596799512
164	0.006590198821
165	0.006585811453
166	0.006581187946
167	0.006573359241
168	0.006566049695
169	0.006563863412
170	0.006560419631
171	0.006554653575
172	0.006553387249
173	0.006547712171
174	0.006543224584
175	0.006539385155
176	0.006537531166
177	0.006531398072
178	0.00652167804
179	0.006515975521
180	0.00650990394
181	0.006506281692
182	0.006500942446
183	0.00649617185
184	0.006487574359
185	0.006483918428
186	0.006478601075
187	0.006469394514
188	0.006463871622
189	0.006457333622
190	0.006450854115
191	0.006447071338
192	0.006438301818
193	0.006434770621
194	0.006425960274
195	0.0064212594
196	0.006417111712
197	0.006411553751
198	0.006406303797
199	0.006405020719
200	0.006399995054
201	0.006394957645
202	0.006389590058
203	0.006386991309
204	0.006381020243
205	0.006375621447
206	0.006371533901
207	0.00636702963
208	0.006362406112
209	0.006357298064
210	0.006351105631
211	0.006346426538
212	0.006343515279
213	0.006338379727
214	0.006331760664
215	0.006327555671
216	0.006318805686
217	0.006312194824
218	0.006309695888
219	0.0063019026
220	0.006301077465
221	0.006298405976
222	0.006291504508
223	0.006283391618
224	0.00628008894
225	0.006276848222
226	0.006270100046
227	0.006267103647
228	0.006259409187
229	0.00625671859
230	0.00624995074
231	0.006243015274
232	0.006236869147
233	0.006231749761
234	0.006227153943
235	0.00622315657
236	0.0062151257
237	0.006209506694
238	0.00620567266
239	0.006199428391
240	0.006192255362
241	0.006185051046
242	0.006177281947
243	0.006174350974
244	0.006169031616
245	0.006163098729
246	0.006157721448
247	0.006150547763
248	0.006143822075
249	0.006139785508
250	0.006135157078
251	0.006131353292
252	0.00612435424
253	0.006120825832
254	0.006113504421
255	0.006108390446
256	0.006104623979
257	0.006100645233
258	0.006093203819
259	0.006088347848
260	0.006085720066
261	0.006082260724
262	0.006077109716
263	0.006073547409
264	0.006068733996
265	0.006064475996
266	0.006059933222
267	0.006055537483
268	0.006050056481
269	0.00604322199
270	0.006039948468
271	0.006038089599
272	0.006031124508
273	0.00602924383
274	0.006025231606
275	0.006019891309
276	0.006015191684
277	0.006008220101
278	0.006005692484
279	0.006001523622
280	0.005997293746
281	0.005991708126
282	0.005990044039
283	0.005984609476
284	0.005979440058
285	0.005977201219
286	0.005971704786
287	0.005970305014
288	0.005967172641
289	0.005962908594
290	0.005958477346
291	0.00595606615
292	0.005951534852
293	0.00594369428
294	0.005939481991
295	0.005937751286
296	0.005933554419
297	0.005929246688
298	0.005925624875
299	0.005921525114
300	0.005916846925
301	0.005914181851
302	0.005905968071
303	0.005901771979
304	0.005896687341
305	0.005893905628
306	0.005887986308
307	0.005883275781
308	0.005876702622
309	0.00587186445
310	0.005866106481
311	0.005859642022
312	0.005856596363
313	0.005850951242
314	0.005849339785
315	0.005847454476
316	0.005845215254
317	0.005839596879
318	0.005834273125
319	0.005831070126
320	0.005828564251
321	0.005826203945
322	0.00582267272
323	0.005819637628
324	0.005815590546
325	0.005811230991
326	0.005807150736
327	0.005802912585
328	0.00579828761
329	0.005794587713
330	0.005790434016
331	0.005785278975
332	0.005782921097
333	0.005780725522
334	0.005778759923
335	0.005774406076
336	0.005767181029
337	0.005761329503
338	0.005758131077
339	0.005754110786
340	0.005752424477
341	0.005749717391
342	0.005742865797
343	0.005738986669
344	0.00573570637
345	0.005729708288
346	0.005724989929
347	0.005719109525
348	0.005714251069
349	0.005710005322
350	0.005706563172
351	0.005704634238
352	0.005702055614
353	0.005697268957
354	0.005694593327
355	0.005692197522
356	0.005685412492
357	0.005682798952
358	0.005676404739
359	0.005671271072
360	0.005663376978
361	0.005657003578
362	0.005652184019
363	0.005647574923
364	0.005642960879
365	0.005639427141
366	0.005635136041
367	0.005629996177
368	0.005621445747
369	0.005618585214
370	0.005615037494
371	0.005611213791
372	0.005605772048
373	0.00560076618
374	0.005598720216
375	0.005594613667
376	0.005592679085
377	0.005589328871
378	0.005586621156
379	0.005583040724
380	0.005578178255
381	0.005574775049
382	0.005573325743
383	0.005568704101
384	0.005566989999
385	0.005562182225
386	0.005556528844
387	0.005552057261
388	0.005547953357
389	0.005544352574
390	0.005541822973
391	0.005539340253
392	0.005535685749
393	0.005532346306
394	0.005527020862
395	0.005523529019
396	0.00552160061
397	0.00551957538
398	0.005517526854
399	0.005514965215
400	0.005511076561
401	0.005509642236
402	0.005507597668
403	0.005505984743
404	0.005501546347
405	0.005498598813
406	0.005496003605
407	0.005493258035
408	0.005489614728
409	0.005483455754
410	0.005478961992
411	0.005474094801
412	0.005470493724
413	0.005469735927
414	0.00546714374
415	0.005460935776
416	0.005458750059
417	0.005455396913
418	0.005451047845
419	0.005444305904
420	0.005443006116
421	0.005438516653
422	0.005434446409
423	0.005430808902
424	0.005428125006
425	0.005424762522
426	0.005420928851
427	0.005416256905
428	0.005411637467
429	0.005405428286
430	0.005400129463
431	0.005396209239
432	0.005394269493
433	0.005391193585
434	0.005387800116
435	0.005386282208
436	0.00538282353
437	0.00537975725
438	0.005377943946
439	0.005375205702
440	0.005371283919
441	0.005368380731
442	0.005365612065
443	0.005361546034
444	0.005358808299
445	0.005356551976
446	0.00535524299
447	0.005353366671
448	0.005349998894
449	0.005347089288
450	0.005344318502
451	0.005342658216
452	0.00533914502
453	0.005335845486
454	0.005331715763
455	0.005325929454
456	0.005319136507
457	0.005314222376
458	0.005309992062
459	0.005307891225
460	0.005303604718
461	0.00530081062
462	0.005294920746
463	0.005289984341
464	0.005287378962
465	0.005284117625
466	0.00527987232
467	0.005276913178
468	0.005274782928
469	0.005273348196
470	0.00527062287
471	0.005266333337
472	0.005263940884
473	0.005262364551
474	0.005261154516
475	0.005259612051
476	0.005256963345
477	0.005255387004
478	0.005249486566
479	0.005246139022
480	0.00524312579
481	0.005242690302
482	0.005239799399
483	0.005235787136
484	0.005232151453
485	0.005228329479
486	0.005225806475
487	0.005222463166
488	0.005219608691
489	0.005214923055
490	0.005207841773
491	0.005201895663
492	0.005198367104
493	0.005193847439
494	0.005190929163
495	0.005188829457
496	0.00518677892
497	0.005182201719
498	0.005177103597
499	0.005173952352
500	0.005170339289
501	0.005169606617
502	0.005164901119
503	0.005162239967
504	0.005158478751
505	0.005154971861
506	0.005150512777
507	0.005147314571
508	0.005142450286
509	0.005141100132
510	0.005138806332
511	0.005133876211
512	0.005129531771
513	0.005127139808
514	0.005124798379
515	0.005119572572
516	0.005115021437
517	0.005112600143
518	0.005108506002
519	0.005105909506
520	0.005103400318
521	0.005100234241
522	0.00509674195
523	0.005094655002
524	0.005092217127
525	0.005089920136
526	0.005087807209
527	0.005085641929
528	0.005082594938
529	0.005077087801
530	0.005074748831
531	0.005072816437
532	0.005069972002
533	0.005067174446
534	0.00506586961
535	0.005063631889
536	0.005062349441
537	0.005059875628
538	0.005058590408
539	0.00505662191
540	0.005053308516
541	0.005049754108
542	0.005045745813
543	0.005041863976
544	0.005037023909
545	0.005030691961
546	0.005029964713
547	0.005026922384
548	0.005024205342
549	0.005022400049
550	0.005020111405
551	0.005016771045
552	0.005013923649
553	0.005011404738
554	0.005008134629
555	0.005006226672
556	0.005003411464
557	0.005001560033
558	0.004999848095
559	0.004996962268
560	0.00499558246
561	0.004992065475
562	0.004987633814
563	0.004984900298
564	0.004981435228
565	0.004978490956
566	0.004976275051
567	0.0049740101
568	0.004971579364
569	0.004968644525
570	0.004966651881
571	0.004962920513
572	0.004959412277
573	0.004956368109
574	0.004954145295
575	0.004950227844
576	0.004947225701
577	0.004945383286
578	0.004942512657
579	0.004940220119
580	0.004938121353
581	0.004933381659
582	0.004929683092
583	0.004928538626
584	0.004923589746
585	0.004921649068
586	0.004917157606
587	0.00491554854
588	0.004910947664
589	0.004909103718
590	0.004907614328
591	0.004902296511
592	0.00489931012
593	0.004896538913
594	0.004893209505
595	0.004890678652
596	0.004887044112
597	0.004882832
598	0.004879902798
599	0.004875718495
600	0.004874614504
601	0.004872685838
602	0.004869252522
603	0.004865965358
604	0.004863525618
605	0.004861104082
606	0.004857464553
607	0.004855110743
608	0.004852738609
609	0.0048511839
610	0.004846950033
611	0.004844246201
612	0.00483981106
613	0.00483602725
614	0.004834511224
615	0.00483368028
616	0.004830918776
617	0.004827402217
618	0.004824621678
619	0.004821991023
620	0.004818330695
621	0.004815973683
622	0.004813700255
623	0.004811899714
624	0.00481002662
625	0.004808149388
626	0.004805957341
627	0.004803792454
628	0.004801596481
629	0.004799617548
630	0.004798234209
631	0.004795296461
632	0.004793954809
633	0.00479166103
634	0.004789259468
635	0.004786224039
636	0.004784316218
637	0.004782174623
638	0.00478051375
639	0.004775763835
640	0.004774149949
641	0.004771120668
642	0.004768281438
643	0.004763083666
644	0.004759616884
645	0.004754438024
646	0.004751931134
647	0.004749095061
648	0.004747093315
649	0.004745554706
650	0.004743830049
651	0.004740790276
652	0.004739465394
653	0.004736304171
654	0.004733917808
655	0.004730971261
656	0.004729560693
657	0.004727217236
658	0.004725116136
659	0.004721815055
660	0.004718551982
661	0.004716025999
662	0.004713744264
663	0.004710463884
664	0.004708459834
665	0.004706402433
666	0.004703970331
667	0.004701968833
668	0.004698800431
669	0.004696863142
670	0.004695107832
671	0.004691934899
672	0.004690877411
673	0.004688790313
674	0.004685068267
675	0.004684063007
676	0.004680911147
677	0.004678382179
678	0.004675649476
679	0.004673241059
680	0.004671637897
681	0.004670627857
682	0.004667488089
683	0.0046643175
684	0.004661109022
685	0.004658270602
686	0.004655731398
687	0.004654185524
688	0.004652627802
689	0.004650067343
690	0.004648044534
691	0.004645093794
692	0.004642545758
693	0.004639325924
694	0.004635997266
695	0.004632925906
696	0.004630701803
697	0.0046290241
698	0.004627315052
699	0.004623878787
700	0.004619280523
701	0.00461711482
702	0.004611948522
703	0.004608907864
704	0.004608343681
705	0.004606162513
706	0.004604355599
707	0.004602348006
708	0.004601053172
709	0.004597810379
710	0.004597242263
711	0.004593570447
712	0.004589931654
713	0.004588083024
714	0.004584508018
715	0.004583478736
716	0.004581623543
717	0.004579816226
718	0.004576991481
719	0.004575112892
720	0.004573137728
721	0.00457115262
722	0.004570149654
723	0.004568334244
724	0.00456520853
725	0.004562281005
726	0.004557600434
727	0.004556065847
728	0.004554578877
729	0.004552104029
730	0.004548992758
731	0.004545773478
732	0.004543625793
733	0.00454206709
734	0.004539265374
735	0.004537217871
736	0.004534264723
737	0.004531596849
738	0.004529952578
739	0.004527944509
740	0.004526390279
741	0.004524436442
742	0.004520025751
743	0.00451793151
744	0.004516529306
745	0.004515958671
746	0.004512666191
747	0.004510684909
748	0.0045086956
749	0.00450710029
750	0.004504545658
751	0.004503121713
752	0.004499588239
753	0.004495866976
754	0.004494310725
755	0.004491970346
756	0.004490323651
757	0.004489057089
758	0.00448627535
759	0.004484757248
760	0.00448262361
761	0.00448073185
762	0.0044781834
763	0.004476863519
764	0.004475195688
765	0.004472620859
766	0.004469273929
767	0.004467003831
768	0.004465574225
769	0.004463451826
770	0.004459560821
771	0.004457028822
772	0.004453804352
773	0.004451367213
774	0.004448733421
775	0.004446399522
776	0.004443843145
777	0.004442473183
778	0.004440296004
779	0.004439057174
780	0.00443741097
781	0.004436483851
782	0.004434917707
783	0.004432484156
784	0.004429790897
785	0.004426989696
786	0.004425623463
787	0.004422538273
788	0.004418882458
789	0.004415285516
790	0.004413313269
791	0.004411269638
792	0.00440741002
793	0.004405481273
794	0.004403502898
795	0.00440173717
796	0.004398181141
797	0.00439690668
798	0.004394887753
799	0.004392496945
800	0.00439124723
801	0.004389436153
802	0.004386635263
803	0.004384780958
804	0.004383342899
805	0.004381077182
806	0.00437950908
807	0.004378431002
808	0.004377354521
809	0.004373954899
810	0.004372721579
811	0.004371018613
812	0.004369683967
813	0.004368298959
814	0.004366842777
815	0.004365590662
816	0.004363461522
817	0.004361300767
818	0.004360410662
819	0.004358038715
820	0.004356495136
821	0.004351922773
822	0.00435094875
823	0.004347033473
824	0.004345648512
825	0.00434277668
826	0.004340766136
827	0.004337782812
828	0.004335724271
829	0.004333376055
830	0.004331255232
831	0.004328033907
832	0.0043251394
833	0.004322972778
834	0.004321524258
835	0.004318737932
836	0.004314661477
837	0.004313409344
838	0.004311195306
839	0.00430924695
840	0.004306865907
841	0.004304672227
842	0.004302137685
843	0.004300800916
844	0.004299522644
845	0.004298611848
846	0.004295513689
847	0.004294175061
848	0.004292812399
849	0.004290310942
850	0.004288237917
851	0.004286062298
852	0.004283830952
853	0.004283152518
854	0.004281559797
855	0.004278329862
856	0.004275925296
857	0.004273621071
858	0.004271422288
859	0.004267769584
860	0.004264217881
861	0.004261949792
862	0.004260292656
863	0.004258409045
864	0.004254262051
865	0.004251524041
866	0.0042492214
867	0.00424755761
868	0.004245154442
869	0.004243002901
870	0.004241183105
871	0.004239264875
872	0.004237088012
873	0.004235900181
874	0.004233051535
875	0.004229488496
876	0.004228127509
877	0.004225510946
878	0.004223423577
879	0.0042217283
880	0.004218640663
881	0.004217180687
882	0.004214233447
883	0.004212226803
884	0.004208849651
885	0.004207823675
886	0.004204086135
887	0.004202514397
888	0.004201212045
889	0.004199958676
890	0.004197806893
891	0.00419392075
892	0.004191001722
893	0.004189045405
894	0.004186463615
895	0.004183992225
896	0.004181571711
897	0.004179725197
898	0.004176727197
899	0.004174423444
900	0.004173075188
901	0.00417184005
902	0.004170462671
903	0.0041685382
904	0.004167439442
905	0.004166364612
906	0.004165230329
907	0.004163406126
908	0.004161364206
909	0.004160074515
910	0.004158890982
911	0.004156669732
912	0.004155281616
913	0.004152189017
914	0.004151632135
915	0.004149730124
916	0.004148817559
917	0.00414682517
918	0.004144320291
919	0.004142524565
920	0.004141200105
921	0.004139661092
922	0.004136940575
923	0.004135228216
924	0.004134469187
925	0.004132445735
926	0.004131085295
927	0.004129141226
928	0.004126985396
929	0.004123829146
930	0.004122928213
931	0.004120714592
932	0.004118858092
933	0.004117531717
934	0.004115497599
935	0.004113777353
936	0.004111283598
937	0.004109917491
938	0.004107751474
939	0.004106368646
940	0.004103255711
941	0.00410155656
942	0.00410055042
943	0.004098713659
944	0.004096318809
945	0.004095055099
946	0.004092863561
947	0.004092069782
948	0.00408938457
949	0.00408666909
950	0.00408539015
951	0.004081975351
952	0.004081096661
953	0.004080555986
954	0.004077963959
955	0.004075476998
956	0.004072826545
957	0.004071036533
958	0.004068675079
959	0.004067145934
960	0.004065843465
961	0.004065286168
962	0.004064948068
963	0.004064317252
964	0.004062314695
965	0.004060297846
966	0.004058961744
967	0.00405710272
968	0.00405422799
969	0.004052984781
970	0.00405055306
971	0.004048780292
972	0.004046504345
973	0.004044794486
974	0.004043251615
975	0.004040878481
976	0.004037193751
977	0.004035129922
978	0.004033873442
979	0.004032398482
980	0.004030684486
981	0.004029124248
982	0.00402606317
983	0.004024500926
984	0.004022660494
985	0.004020775765
986	0.004017489024
987	0.004015168877
988	0.004013697045
989	0.004012732205
990	0.004010165308
991	0.004007738015
992	0.004004250784
993	0.004001365031
994	0.003999786598
995	0.003996607386
996	0.003995178304
997	0.003993576891
998	0.003990362646
999	0.003989127532
